result_position,bridge_signature,rule_id,edge_count
1515,Al-O-Si,T-O-T,96
1516,Al-O-Si,T-O-T,96
1517,Al-O-Si,T-O-T,96
1518,Al-O-Si,T-O-T,96
1519,Al-O-Si,T-O-T,96
1520,Al-O-Si,T-O-T,96
1521,Al-O-Si,T-O-T,96
1522,Al-O-Si,T-O-T,96
1523,Al-O-Si,T-O-T,96
1524,Al-O-Si,T-O-T,96
1525,Al-O-Si,T-O-T,96
1526,Al-O-Si,T-O-T,96
1527,Al-O-Si,T-O-T,96
1528,Al-O-Si,T-O-T,96
1529,Al-O-Si,T-O-T,96
1530,Al-O-Si,T-O-T,96
1531,Al-O-Si,T-O-T,96
1532,Al-O-Si,T-O-T,96
1533,Al-O-Si,T-O-T,96
1534,Al-O-Si,T-O-T,96
1535,Al-O-Si,T-O-T,96
1536,Al-O-Si,T-O-T,96
1537,Al-O-Si,T-O-T,96
1538,Al-O-Si,T-O-T,96
1539,Al-O-Si,T-O-T,96
1540,Al-O-Si,T-O-T,96
1541,Al-O-Si,T-O-T,96
1542,Al-O-Si,T-O-T,96
1543,Al-O-Si,T-O-T,96
1544,Al-O-Si,T-O-T,96
1545,Al-O-Si,T-O-T,96
1546,Al-O-Si,T-O-T,96
1547,Al-O-Si,T-O-T,96
1548,Al-O-Si,T-O-T,96
1549,Al-O-Si,T-O-T,96
1550,Al-O-Si,T-O-T,96
1551,Al-O-Si,T-O-T,96
1552,Al-O-Si,T-O-T,96
1553,Al-O-Si,T-O-T,96
1554,Al-O-Si,T-O-T,96
1555,Al-O-Si,T-O-T,96
1556,Al-O-Si,T-O-T,96
1557,Al-O-Si,T-O-T,96
1558,Al-O-Si,T-O-T,96
1559,Al-O-Si,T-O-T,96
1560,Al-O-Si,T-O-T,96
1561,Al-O-Si,T-O-T,96
1562,Al-O-Si,T-O-T,96
1563,Al-O-Si,T-O-T,96
1564,Al-O-Si,T-O-T,96
1565,Al-O-Si,T-O-T,96
1566,Al-O-Si,T-O-T,96
1567,Al-O-Si,T-O-T,96
1568,Al-O-Si,T-O-T,96
1569,Al-O-Si,T-O-T,96
1570,Al-O-Si,T-O-T,96
1571,Al-O-Si,T-O-T,96
1572,Al-O-Si,T-O-T,96
1573,Al-O-Si,T-O-T,96
1574,Al-O-Si,T-O-T,96
1575,Al-O-Si,T-O-T,96
1576,Al-O-Si,T-O-T,96
1577,Al-O-Si,T-O-T,96
1578,Al-O-Si,T-O-T,96
1579,Al-O-Si,T-O-T,96
1580,Al-O-Si,T-O-T,96
1581,Al-O-Si,T-O-T,96
1582,Al-O-Si,T-O-T,96
1583,Al-O-Si,T-O-T,96
1584,Al-O-Si,T-O-T,96
1585,Al-O-Si,T-O-T,96
1586,Al-O-Si,T-O-T,96
1587,Al-O-Si,T-O-T,96
1588,Al-O-Si,T-O-T,96
1589,Al-O-Si,T-O-T,96
1590,Al-O-Si,T-O-T,96
1591,Al-O-Si,T-O-T,96
1592,Al-O-Si,T-O-T,96
1593,Al-O-Si,T-O-T,96
1594,Al-O-Si,T-O-T,96
1595,Al-O-Si,T-O-T,96
1596,Al-O-Si,T-O-T,96
1597,Al-O-Si,T-O-T,96
1598,Al-O-Si,T-O-T,96
1599,Al-O-Si,T-O-T,96
1600,Al-O-Si,T-O-T,96
1601,Al-O-Si,T-O-T,96
1602,Al-O-Si,T-O-T,96
1603,Al-O-Si,T-O-T,96
1604,Al-O-Si,T-O-T,96
1605,Al-O-Si,T-O-T,96
1606,Al-O-Si,T-O-T,96
1607,Al-O-Si,T-O-T,96
1608,Al-O-Si,T-O-T,96
1609,Al-O-Si,T-O-T,96
1610,Al-O-Si,T-O-T,96
1611,Al-O-Si,T-O-T,96
1612,Al-O-Si,T-O-T,96
1613,Al-O-Si,T-O-T,96
1614,Al-O-Si,T-O-T,96
1615,Al-O-Si,T-O-T,96
1616,Al-O-Si,T-O-T,96
1617,Al-O-Si,T-O-T,96
1618,Al-O-Si,T-O-T,96
1619,Al-O-Si,T-O-T,96
1620,Al-O-Si,T-O-T,96
1621,Al-O-Si,T-O-T,96
1622,Al-O-Si,T-O-T,96
1623,Al-O-Si,T-O-T,96
1624,Al-O-Si,T-O-T,96
1625,Al-O-Si,T-O-T,96
1626,Al-O-Si,T-O-T,96
1627,Al-O-Si,T-O-T,96
1628,Al-O-Si,T-O-T,96
1629,Al-O-Si,T-O-T,96
1630,Al-O-Si,T-O-T,96
1631,Al-O-Si,T-O-T,96
1632,Al-O-Si,T-O-T,96
1633,Al-O-Si,T-O-T,96
1634,Al-O-Si,T-O-T,96
1635,Al-O-Si,T-O-T,96
1636,Al-O-Si,T-O-T,96
1637,Al-O-Si,T-O-T,96
1638,Al-O-Si,T-O-T,96
1639,Al-O-Si,T-O-T,96
1640,Al-O-Si,T-O-T,96
1641,Al-O-Si,T-O-T,96
1642,Al-O-Si,T-O-T,96
1643,Al-O-Si,T-O-T,96
1644,Al-O-Si,T-O-T,96
1645,Al-O-Si,T-O-T,96
1646,Al-O-Si,T-O-T,96
1647,Al-O-Si,T-O-T,96
1648,Al-O-Si,T-O-T,96
1649,Al-O-Si,T-O-T,96
1650,Al-O-Si,T-O-T,96
1651,Al-O-Si,T-O-T,96
1652,Al-O-Si,T-O-T,96
1653,Al-O-Si,T-O-T,96
1654,Al-O-Si,T-O-T,96
1655,Al-O-Si,T-O-T,96
1656,Al-O-Si,T-O-T,96
1657,Al-O-Si,T-O-T,96
1658,Al-O-Si,T-O-T,96
1659,Al-O-Si,T-O-T,96
1660,Al-O-Si,T-O-T,96
1661,Al-O-Si,T-O-T,96
1662,Al-O-Si,T-O-T,96
1663,Al-O-Si,T-O-T,96
1664,Al-O-Si,T-O-T,96
1665,Al-O-Si,T-O-T,96
1666,Al-O-Si,T-O-T,96
1667,Al-O-Si,T-O-T,96
1668,Al-O-Si,T-O-T,96
1669,Al-O-Si,T-O-T,96
1670,Al-O-Si,T-O-T,96
1671,Al-O-Si,T-O-T,96
1672,Al-O-Si,T-O-T,96
1673,Al-O-Si,T-O-T,96
1674,Al-O-Si,T-O-T,96
1675,Al-O-Si,T-O-T,96
1676,Al-O-Si,T-O-T,96
1677,Al-O-Si,T-O-T,96
1678,Al-O-Si,T-O-T,96
1679,Al-O-Si,T-O-T,96
1680,Al-O-Si,T-O-T,96
1681,Al-O-Si,T-O-T,96
1682,Al-O-Si,T-O-T,96
1683,Al-O-Si,T-O-T,96
1684,Al-O-Si,T-O-T,96
1685,Al-O-Si,T-O-T,96
1686,Al-O-Si,T-O-T,96
1687,Al-O-Si,T-O-T,96
1688,Al-O-Si,T-O-T,96
1689,Al-O-Si,T-O-T,96
1690,Al-O-Si,T-O-T,96
1691,Al-O-Si,T-O-T,96
1692,Al-O-Si,T-O-T,96
1693,Al-O-Si,T-O-T,96
1694,Al-O-Si,T-O-T,96
1695,Al-O-Si,T-O-T,96
1696,Al-O-Si,T-O-T,96
1697,Al-O-Si,T-O-T,96
1698,Al-O-Si,T-O-T,96
1699,Al-O-Si,T-O-T,96
1700,Al-O-Si,T-O-T,96
1701,Al-O-Si,T-O-T,96
1702,Al-O-Si,T-O-T,96
1703,Al-O-Si,T-O-T,96
1704,Al-O-Si,T-O-T,96
1705,Al-O-Si,T-O-T,96
1706,Al-O-Si,T-O-T,96
1707,Al-O-Si,T-O-T,96
1708,Al-O-Si,T-O-T,96
1709,Al-O-Si,T-O-T,96
1710,Al-O-Si,T-O-T,96
1711,Al-O-Si,T-O-T,96
1712,Al-O-Si,T-O-T,96
1713,Al-O-Si,T-O-T,96
1714,Al-O-Si,T-O-T,96
1715,Al-O-Si,T-O-T,96
1716,Al-O-Si,T-O-T,96
1717,Al-O-Si,T-O-T,96
1718,Al-O-Si,T-O-T,96
1719,Al-O-Si,T-O-T,96
1720,Al-O-Si,T-O-T,96
1721,Al-O-Si,T-O-T,96
1722,Al-O-Si,T-O-T,96
1723,Al-O-Si,T-O-T,96
1724,Al-O-Si,T-O-T,96
1725,Al-O-Si,T-O-T,96
1726,Al-O-Si,T-O-T,96
1727,Al-O-Si,T-O-T,96
1728,Al-O-Si,T-O-T,96
1729,Al-O-Si,T-O-T,96
1730,Al-O-Si,T-O-T,96
1731,Al-O-Si,T-O-T,96
1732,Al-O-Si,T-O-T,96
1733,Al-O-Si,T-O-T,96
1734,Al-O-Si,T-O-T,96
1735,Al-O-Si,T-O-T,96
1736,Al-O-Si,T-O-T,96
1737,Al-O-Si,T-O-T,96
1738,Al-O-Si,T-O-T,96
1739,Al-O-Si,T-O-T,96
1740,Al-O-Si,T-O-T,96
1741,Al-O-Si,T-O-T,96
1742,Al-O-Si,T-O-T,96
1743,Al-O-Si,T-O-T,96
1744,Al-O-Si,T-O-T,96
1745,Al-O-Si,T-O-T,96
1746,Al-O-Si,T-O-T,96
1747,Al-O-Si,T-O-T,96
1748,Al-O-Si,T-O-T,96
1749,Al-O-Si,T-O-T,96
1750,Al-O-Si,T-O-T,96
1751,Al-O-Si,T-O-T,96
1752,Al-O-Si,T-O-T,96
1753,Al-O-Si,T-O-T,96
1754,Al-O-Si,T-O-T,96
1755,Al-O-Si,T-O-T,96
1756,Al-O-Si,T-O-T,96
1757,Al-O-Si,T-O-T,96
1758,Al-O-Si,T-O-T,96
1759,Al-O-Si,T-O-T,96
1760,Al-O-Si,T-O-T,96
1761,Al-O-Si,T-O-T,96
1762,Al-O-Si,T-O-T,96
1763,Al-O-Si,T-O-T,96
1764,Al-O-Si,T-O-T,96
1765,Al-O-Si,T-O-T,96
1766,Al-O-Si,T-O-T,96
1767,Al-O-Si,T-O-T,96
1768,Al-O-Si,T-O-T,96
1769,Al-O-Si,T-O-T,96
1770,Al-O-Si,T-O-T,96
1771,Al-O-Si,T-O-T,96
1772,Al-O-Si,T-O-T,96
1773,Al-O-Si,T-O-T,96
1774,Al-O-Si,T-O-T,96
1775,Al-O-Si,T-O-T,96
1776,Al-O-Si,T-O-T,96
1777,Al-O-Si,T-O-T,96
1778,Al-O-Si,T-O-T,96
1779,Al-O-Si,T-O-T,96
1780,Al-O-Si,T-O-T,96
1781,Al-O-Si,T-O-T,96
1782,Al-O-Si,T-O-T,96
1783,Al-O-Si,T-O-T,96
1784,Al-O-Si,T-O-T,96
1785,Al-O-Si,T-O-T,96
1786,Al-O-Si,T-O-T,96
1787,Al-O-Si,T-O-T,96
1788,Al-O-Si,T-O-T,96
1789,Al-O-Si,T-O-T,96
1790,Al-O-Si,T-O-T,96
1791,Al-O-Si,T-O-T,96
1792,Al-O-Si,T-O-T,96
1793,Al-O-Si,T-O-T,96
1794,Al-O-Si,T-O-T,96
1795,Al-O-Si,T-O-T,96
1796,Al-O-Si,T-O-T,96
1797,Al-O-Si,T-O-T,96
1798,Al-O-Si,T-O-T,96
1799,Al-O-Si,T-O-T,96
1800,Al-O-Si,T-O-T,96
1801,Al-O-Si,T-O-T,96
1802,Al-O-Si,T-O-T,96
1803,Al-O-Si,T-O-T,96
1804,Al-O-Si,T-O-T,96
1805,Al-O-Si,T-O-T,96
1806,Al-O-Si,T-O-T,96
1807,Al-O-Si,T-O-T,96
1808,Al-O-Si,T-O-T,96
1809,Al-O-Si,T-O-T,96
1810,Al-O-Si,T-O-T,96
1811,Al-O-Si,T-O-T,96
1812,Al-O-Si,T-O-T,96
1813,Al-O-Si,T-O-T,96
1814,Al-O-Si,T-O-T,96
1815,Al-O-Si,T-O-T,96
1816,Al-O-Si,T-O-T,96
1817,Al-O-Si,T-O-T,96
1818,Al-O-Si,T-O-T,96
1819,Al-O-Si,T-O-T,96
1820,Al-O-Si,T-O-T,96
1821,Al-O-Si,T-O-T,96
1822,Al-O-Si,T-O-T,96
1823,Al-O-Si,T-O-T,96
1824,Al-O-Si,T-O-T,96
1825,Al-O-Si,T-O-T,96
1826,Al-O-Si,T-O-T,96
1827,Al-O-Si,T-O-T,96
1828,Al-O-Si,T-O-T,96
1829,Al-O-Si,T-O-T,96
1830,Al-O-Si,T-O-T,96
1831,Al-O-Si,T-O-T,96
1832,Al-O-Si,T-O-T,96
1833,Al-O-Si,T-O-T,96
1834,Al-O-Si,T-O-T,96
1835,Al-O-Si,T-O-T,96
1836,Al-O-Si,T-O-T,96
1837,Al-O-Si,T-O-T,96
1838,Al-O-Si,T-O-T,96
1839,Al-O-Si,T-O-T,96
1840,Al-O-Si,T-O-T,96
1841,Al-O-Si,T-O-T,96
1842,Al-O-Si,T-O-T,96
1843,Al-O-Si,T-O-T,96
1844,Al-O-Si,T-O-T,96
1845,Al-O-Si,T-O-T,96
1846,Al-O-Si,T-O-T,96
1847,Al-O-Si,T-O-T,96
1848,Al-O-Si,T-O-T,96
1849,Al-O-Si,T-O-T,96
1850,Al-O-Si,T-O-T,96
1851,Al-O-Si,T-O-T,96
1852,Al-O-Si,T-O-T,96
1853,Al-O-Si,T-O-T,96
1854,Al-O-Si,T-O-T,96
1855,Al-O-Si,T-O-T,96
1856,Al-O-Si,T-O-T,96
1857,Al-O-Si,T-O-T,96
1858,Al-O-Si,T-O-T,96
1859,Al-O-Si,T-O-T,96
1860,Al-O-Si,T-O-T,96
1861,Al-O-Si,T-O-T,96
1862,Al-O-Si,T-O-T,96
1863,Al-O-Si,T-O-T,96
1864,Al-O-Si,T-O-T,96
1865,Al-O-Si,T-O-T,96
1866,Al-O-Si,T-O-T,96
1867,Al-O-Si,T-O-T,96
1868,Al-O-Si,T-O-T,96
1869,Al-O-Si,T-O-T,96
1870,Al-O-Si,T-O-T,96
1871,Al-O-Si,T-O-T,96
1872,Al-O-Si,T-O-T,96
1873,Al-O-Si,T-O-T,96
1874,Al-O-Si,T-O-T,96
1875,Al-O-Si,T-O-T,96
1876,Al-O-Si,T-O-T,96
1877,Al-O-Si,T-O-T,96
1878,Al-O-Si,T-O-T,96
1879,Al-O-Si,T-O-T,96
1880,Al-O-Si,T-O-T,96
1881,Al-O-Si,T-O-T,96
1882,Al-O-Si,T-O-T,96
1883,Al-O-Si,T-O-T,96
1884,Al-O-Si,T-O-T,96
1885,Al-O-Si,T-O-T,96
1886,Al-O-Si,T-O-T,96
1887,Al-O-Si,T-O-T,96
1888,Al-O-Si,T-O-T,96
1889,Al-O-Si,T-O-T,96
1890,Al-O-Si,T-O-T,96
1891,Al-O-Si,T-O-T,96
1892,Al-O-Si,T-O-T,96
1893,Al-O-Si,T-O-T,96
1894,Al-O-Si,T-O-T,96
1895,Al-O-Si,T-O-T,96
1896,Al-O-Si,T-O-T,96
1897,Al-O-Si,T-O-T,96
1898,Al-O-Si,T-O-T,96
1899,Al-O-Si,T-O-T,96
1900,Al-O-Si,T-O-T,96
1901,Al-O-Si,T-O-T,96
1902,Al-O-Si,T-O-T,96
1903,Al-O-Si,T-O-T,96
1904,Al-O-Si,T-O-T,96
1905,Al-O-Si,T-O-T,96
1906,Al-O-Si,T-O-T,96
1907,Al-O-Si,T-O-T,96
1908,Al-O-Si,T-O-T,96
1909,Al-O-Si,T-O-T,96
1910,Al-O-Si,T-O-T,96
1911,Al-O-Si,T-O-T,96
1912,Al-O-Si,T-O-T,96
1913,Al-O-Si,T-O-T,96
1914,Al-O-Si,T-O-T,96
1915,Al-O-Si,T-O-T,96
1916,Al-O-Si,T-O-T,96
1917,Al-O-Si,T-O-T,96
1918,Al-O-Si,T-O-T,96
1919,Al-O-Si,T-O-T,96
1920,Al-O-Si,T-O-T,96
1921,Al-O-Si,T-O-T,96
1922,Al-O-Si,T-O-T,96
1923,Al-O-Si,T-O-T,96
1924,Al-O-Si,T-O-T,96
1925,Al-O-Si,T-O-T,96
1926,Al-O-Si,T-O-T,96
1927,Al-O-Si,T-O-T,96
1928,Al-O-Si,T-O-T,96
1929,Al-O-Si,T-O-T,96
1930,Al-O-Si,T-O-T,96
1931,Al-O-Si,T-O-T,96
1932,Al-O-Si,T-O-T,96
1933,Al-O-Si,T-O-T,96
1934,Al-O-Si,T-O-T,96
1935,Al-O-Si,T-O-T,96
1936,Al-O-Si,T-O-T,96
1937,Al-O-Si,T-O-T,96
1938,Al-O-Si,T-O-T,96
1939,Al-O-Si,T-O-T,96
1940,Al-O-Si,T-O-T,96
1941,Al-O-Si,T-O-T,96
1942,Al-O-Si,T-O-T,96
1943,Al-O-Si,T-O-T,96
1944,Al-O-Si,T-O-T,96
1945,Al-O-Si,T-O-T,96
1946,Al-O-Si,T-O-T,96
1947,Al-O-Si,T-O-T,96
1948,Al-O-Si,T-O-T,96
1949,Al-O-Si,T-O-T,96
1950,Al-O-Si,T-O-T,96
1951,Al-O-Si,T-O-T,96
1952,Al-O-Si,T-O-T,96
1953,Al-O-Si,T-O-T,96
1954,Al-O-Si,T-O-T,96
1955,Al-O-Si,T-O-T,96
1956,Al-O-Si,T-O-T,96
1957,Al-O-Si,T-O-T,96
1958,Al-O-Si,T-O-T,96
1959,Al-O-Si,T-O-T,96
1960,Al-O-Si,T-O-T,96
1961,Al-O-Si,T-O-T,96
1962,Al-O-Si,T-O-T,96
1963,Al-O-Si,T-O-T,96
1964,Al-O-Si,T-O-T,96
1965,Al-O-Si,T-O-T,96
1966,Al-O-Si,T-O-T,96
1967,Al-O-Si,T-O-T,96
1968,Al-O-Si,T-O-T,96
1969,Al-O-Si,T-O-T,96
1970,Al-O-Si,T-O-T,96
1971,Al-O-Si,T-O-T,96
1972,Al-O-Si,T-O-T,96
1973,Al-O-Si,T-O-T,96
1974,Al-O-Si,T-O-T,96
1975,Al-O-Si,T-O-T,96
1976,Al-O-Si,T-O-T,96
1977,Al-O-Si,T-O-T,96
1978,Al-O-Si,T-O-T,96
1979,Al-O-Si,T-O-T,96
1980,Al-O-Si,T-O-T,96
1981,Al-O-Si,T-O-T,96
1982,Al-O-Si,T-O-T,96
1983,Al-O-Si,T-O-T,96
1984,Al-O-Si,T-O-T,96
1985,Al-O-Si,T-O-T,96
1986,Al-O-Si,T-O-T,96
1987,Al-O-Si,T-O-T,96
1988,Al-O-Si,T-O-T,96
1989,Al-O-Si,T-O-T,96
1990,Al-O-Si,T-O-T,96
1991,Al-O-Si,T-O-T,96
1992,Al-O-Si,T-O-T,96
1993,Al-O-Si,T-O-T,96
1994,Al-O-Si,T-O-T,96
1995,Al-O-Si,T-O-T,96
1996,Al-O-Si,T-O-T,96
1997,Al-O-Si,T-O-T,96
1998,Al-O-Si,T-O-T,96
1999,Al-O-Si,T-O-T,96
